COPD_number,Some college or associate's degree 2014-18,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),19-Oct,High school diploma only 2014-18,Employed_2018,Family Medicine/General Practice Primary Care (2019),Active Physicians per 100000 Population 2018 (AAMC),CI90UBINC_2018,Percent of Population Aged 60+,Median_Household_Income_2018,R_DOMESTIC_MIG_2018,Hawaiian/Pacific Islander-alone pop,Bachelor's degree or higher 2014-18,R_INTERNATIONAL_MIG_2018,Total Specialist Physicians (2019),Unemployed_2018,Total physician assistants (2019),anycondition_prevalence,N_POP_CHG_2018,Active Primary Care Physicians per 100000 Population 2018 (AAMC),White-alone pop,diabetes_number,Two or more races pop,GQ_ESTIMATES_2018,CI90LBINC_2018,CKD_prevalence,Less than a high school diploma 2014-18,county_pop2018_18 and older,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),70-79,80+,0-9,Total nurse practitioners (2019),diabetes_prevalence,Heart disease_prevalence,50-59,CKD_number,Active General Surgeons per 100000 Population 2018 (AAMC),COPD_prevalence,POP_ESTIMATE_2018,Obesity_prevalence,Asian-alone pop,20-29,Native American/American Indian-alone pop,Civilian_labor_force_2018,Population Aged 60+,40-49,30-39,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Black-alone pop,R_death_2018,60-69,anycondition_number,R_birth_2018,Heart disease_number,Internal Medicine Primary Care (2019)
2568,7439,66.5,0.916740021,7558,12335,20447,16.84838449,224.8,55354,19.9,50594,519,64,4110,3,59.41807504,800,10.24189664,48.9,1241,72.9,48067,5316,569,373,45834,3.4,7032,36585,5.4,3305,1692,7512,17.35320499,14.5,7.7,6029,1249,6.2,7.0,50310,38.8,313,6389,661,21247,9558,6073,6589,199.9,513,636,8.5,5163,17891,14.0,2814,19.03594002
1171,3813,78.1,0.136661396,1163,3011,5129,4.910048711,255.0,51307,36.6,46447,177,25,1928,12,18.27724146,219,5.176050356,50.6,16,86.2,9829,1735,210,711,41587,4.3,1192,10791,6.2,1733,833,927,5.755641096,16.1,11.1,1852,461,7.1,10.9,12670,34.4,74,1221,99,5348,4684,1261,1283,223.5,105,2433,12.0,2397,5462,6.2,1199,6.168065665
250,763,80.5,0.135633976,288,932,1251,1.745677579,227.6,49029,37.4,44271,80,0,372,0,3.720664399,36,0.811852289,52.3,-14,88.0,2767,369,31,27,39513,4.3,132,2302,6.3,354,261,304,1.602237331,16.0,11.5,369,99,6.8,10.9,2841,39.5,14,254,19,1287,1107,250,246,206.5,64,10,12.3,515,1204,10.9,265,1.175819722
645,2692,79.6,0.547330073,1272,2595,5160,8.238019306,237.6,63926,26.8,59705,387,4,1285,31,12.67279631,168,3.185741708,46.6,-128,87.0,10078,1043,171,329,55484,3.5,1081,8246,9.7,927,685,1380,6.413585729,12.6,9.1,1533,287,10.5,7.8,10667,36.9,122,1154,230,5328,2923,1127,1105,217.1,419,62,11.6,1484,3842,13.3,754,4.925970658
2243,6857,88.9,0.483677648,3571,8446,14266,14.7983622,285.7,51032,32.3,46786,186,29,4700,3,39.61265592,585,12.21150197,37.7,416,95.4,29377,2971,620,713,42540,3.9,2130,24756,7.1,3565,1853,3221,15.73311001,12.0,9.3,4111,978,7.8,9.1,30953,25.9,261,2924,414,14851,9773,3201,3181,262.5,187,252,12.6,5326,9339,9.6,2312,13.60275453
3702,8213,89.4,1.294849133,5038,10446,20349,28.69478169,263.4,53091,28.1,48689,112,11,9235,4,64.81182358,982,15.44570038,47.9,-301,100.1,38885,4417,919,2385,44287,3.3,2110,33818,9.2,3652,2523,4289,21.78121221,13.1,9.5,5445,1109,10.5,10.9,41755,32.2,342,5299,84,21331,12039,4668,4700,231.6,160,1514,13.3,6141,16204,9.3,3218,22.56737061
2042,4865,81.7,0.242702565,2262,6115,8951,9.427477771,263.2,43705,30.6,40161,348,17,2363,3,29.71083904,299,5.31417492,48.6,-233,90.3,21038,2578,199,793,36617,3.9,3098,17703,6.3,2359,1294,1965,11.32106341,14.6,10.5,3233,691,7.3,11.5,21534,34.4,41,2196,62,9250,6831,2678,2355,231.8,211,177,14.1,3192,8601,7.6,1861,10.73958851
9990,32654,77.8,3.936306593,38070,19139,120149,85.09267992,253.1,123724,17.6,115930,265,142,83611,45,345.8130914,3056,40.80067356,35.9,5809,85.1,205597,15171,4041,1153,108136,2.3,6286,168641,7.4,13202,6538,30922,196.7468722,9.0,5.6,32739,3951,8.1,5.9,231729,26.8,10925,21719,634,123205,37356,35981,27979,225.8,486,10390,5.6,24579,60467,10.3,9401,122.778537
144,387,66.5,0.035131679,213,434,867,0.645670548,224.8,41932,35.9,37812,116,0,311,1,2.277043305,25,0.392494071,53.1,-13,72.9,1832,279,19,5,33692,4.6,363,1492,5.4,265,115,260,0.665016482,18.7,11.7,231,69,6.2,9.6,1928,37.9,14,174,42,892,758,176,173,199.9,294,21,7.8,321,792,9.8,175,0.729502929
1056,2165,66.5,0.380854367,3871,3272,9198,6.999564383,224.8,61905,12.6,56321,383,15,1379,62,24.68489736,241,4.254937026,48.7,266,72.9,19849,1697,264,80,50737,3.1,4326,13399,5.4,743,495,4232,7.209289159,12.7,7.2,2269,412,6.2,7.9,20901,38.6,86,2794,218,9439,2513,2295,2725,199.9,116,469,5.4,1477,6531,21.1,970,7.908371744
572,1749,66.5,0.145537717,1029,1741,3628,2.674777318,224.8,46760,30.1,42719,31,7,1086,6,9.432958961,125,1.62595962,49.0,27,72.9,7442,948,159,99,38678,3.9,1139,6216,5.4,817,447,944,2.754920459,15.2,9.9,1028,241,6.2,9.2,7987,36.2,66,896,95,3753,2448,857,842,199.9,263,218,13.9,1127,3045,10.5,613,3.022064261
15240,53777,87.6,4.1848231,44335,50168,155593,175.0360384,287.0,73212,19.4,70420,16,138,58810,16,590.0309959,4508,109.9387902,37.1,3572,97.8,268707,19451,5710,9069,67628,2.6,12913,220697,6.7,18615,10715,37596,128.4508202,8.8,6.4,35614,5702,7.9,6.9,290494,27.8,8737,44915,1708,160101,54457,32710,35144,249.7,401,5494,6.7,30850,81920,11.8,14081,215.4893284
426,2259,96.0,0.213070729,1399,2144,5594,5.882094298,302.7,68996,26.5,63503,354,3,1474,48,15.74206811,132,3.040032763,45.0,-39,104.9,9028,711,145,260,58010,3.1,523,7006,6.6,750,589,1225,4.831840153,10.1,7.3,1185,214,7.4,6.1,9414,35.7,74,953,78,5726,2496,1112,1013,265.0,52,86,11.1,1188,3156,12.4,513,5.393877116
2633,5163,72.3,0.415278965,4321,7811,12096,14.08939214,229.5,36566,21.3,33159,15,10,2269,32,38.83159252,606,6.31344398,55.5,48,80.1,14402,4152,594,481,29752,4.5,5111,22856,6.2,2230,1142,4115,12.76531428,18.2,10.1,4039,1039,7.0,11.5,30599,41.7,168,3916,922,12702,6605,3539,3516,205.0,171,14503,12.3,3781,12681,12.2,2311,12.86161085
2082,5994,68.5,0.779149999,3566,5617,9063,14.08703199,206.7,40512,23.5,37901,496,31,2321,0,29.05917837,451,8.028361593,52.3,-302,73.9,16546,2829,1946,581,35290,3.9,2542,18484,5.8,1995,1082,3277,7.049749193,15.3,10.5,3239,727,6.2,11.3,24578,38.5,92,2918,4883,9514,5943,2770,2772,189.1,339,1080,13.4,2959,9672,12.9,1945,8.221590792
1406,3444,83.7,0.311344203,2599,6361,8350,8.675911134,292.7,59099,24.4,53876,123,6,1839,1,36.56208055,358,3.588482667,49.4,-78,93.7,18087,1816,297,85,48653,3.1,1397,14361,7.1,1518,801,2212,9.691791961,12.6,8.5,2692,447,8.3,9.8,18760,37.0,63,2049,83,8708,4622,2223,2161,248.6,52,224,9.8,2505,7092,10.9,1217,12.6880787
13588,38332,74.4,3.569785343,22361,40163,92211,89.86664162,230.8,52611,22.3,50500,33,350,32555,9,235.4435697,3038,22.85203496,44.8,74,80.3,155267,17973,4816,7077,48389,3.2,12694,141927,6.1,12285,8178,21782,93.38233931,12.7,7.7,23515,4493,6.5,9.6,180974,34.4,2392,26046,544,95249,40560,20311,23765,212.0,137,17605,10.4,22731,63600,11.9,10873,71.1523124
596,1444,87.2,0.088942225,716,1718,1982,2.879445071,284.4,38868,27.2,35249,339,10,515,12,10.17080499,171,1.18526216,57.7,-242,99.6,3904,832,141,132,31630,4.7,867,4662,5.8,570,318,788,2.360536155,17.9,11.2,929,220,7.0,12.8,6060,42.4,18,573,28,2153,1841,640,600,240.5,335,1959,14.2,926,2692,11.6,523,4.590274922
9303,26577,75.0,3.730231185,16971,27083,55032,71.42544939,207.6,49103,21.0,46843,141,269,16641,12,154.1687593,2043,8.859299063,49.4,-112,79.9,104707,13439,4812,2275,44583,3.4,14230,97228,6.5,8980,4852,16636,55.31763291,13.8,8.8,16730,3284,7.0,9.6,127753,37.6,6051,17392,3076,57075,26807,15455,16164,188.2,28,8838,9.9,14573,48048,13.2,8558,38.10770267
961,3201,61.2,0.450360117,1599,3463,4025,4.990354023,191.3,46631,18.1,42022,117,1,837,0,15.38048036,264,0.486752854,53.6,48,65.9,9931,1370,123,2589,37413,3.0,2231,10933,6.7,961,435,1320,9.4894061,12.5,7.7,1700,331,7.1,8.8,13586,40.6,22,2136,49,4289,2497,1990,2042,174.8,159,3460,10.0,1403,5864,9.7,837,5.363379574
138,450,101.0,0.01988349,118,407,698,0.64474661,303.4,43860,44.5,39579,222,3,154,0,2.008558448,25,0.377460351,50.4,11,109.4,1252,191,61,24,35298,4.7,87,1155,8.3,221,119,117,0.684839549,16.5,12.5,181,54,9.2,12.0,1366,33.8,12,97,31,723,629,120,116,271.5,188,7,11.0,277,582,10.3,144,0.837388292
2302,5464,75.0,0.728947434,2757,7630,8758,13.95768666,207.6,48671,33.3,44902,43,10,2796,4,30.1270661,416,1.731250156,49.7,-81,79.9,24136,2946,400,339,41133,3.9,2865,20228,6.5,3167,1736,2423,10.80995911,14.6,11.4,3613,790,7.0,11.4,24965,31.9,125,2332,186,9174,8437,2680,2541,188.2,101,108,15.4,3716,10058,8.8,2303,7.446860717
456,1702,81.7,0.070926314,567,1980,2744,2.755044006,263.2,52531,28.1,47681,322,1,865,46,8.682562926,90,1.552990748,44.8,-58,90.3,5940,615,61,680,42831,3.1,421,5328,6.3,690,316,489,3.308417017,11.5,8.3,921,168,7.3,8.6,6293,31.8,36,733,11,2834,1834,939,732,231.8,65,244,13.4,906,2388,6.5,440,3.13848939
2158,5721,71.9,0.330828772,2370,6053,9941,7.782461672,228.7,50250,39.8,45943,312,5,3971,9,29.17681614,376,7.590809142,44.3,574,79.1,23205,2980,301,306,41636,4.0,1958,20196,6.1,3755,1727,1844,10.98579682,14.8,10.6,3413,812,7.0,10.7,24001,30.9,158,2061,119,10317,8856,2248,1974,202.9,319,213,13.0,4609,8942,7.1,2146,11.35769399
801,3274,76.2,0.684671399,1857,3627,7276,8.877118827,207.9,75485,21.0,68162,351,12,1629,5,12.84349107,278,3.801106732,41.8,-104,79.8,13081,1016,228,103,60839,2.9,962,10286,10.4,982,511,1811,6.752276555,9.9,7.2,1852,298,10.6,7.8,13640,31.6,62,1439,169,7554,2972,1647,1736,199.6,440,88,9.7,1805,4300,10.4,736,3.116435333
1702,9294,96.0,0.81111278,4634,8470,16926,22.39182211,302.7,64914,23.2,60412,252,7,5571,12,59.92654503,729,11.57272723,43.4,303,104.9,31972,2875,924,1993,55910,3.0,1460,27795,6.6,2539,1610,4151,18.39373864,10.3,7.1,5111,828,7.4,6.1,35837,34.0,196,4055,2136,17655,8198,4550,4628,265.0,144,602,9.9,4559,12068,9.9,1974,20.5332881
1554,4085,75.8,0.713275041,2654,6252,8751,8.089802999,260.3,59823,22.9,53903,380,4,2088,0,33.82639167,576,3.462544029,52.5,-287,84.1,10397,2560,162,204,47983,3.8,2148,16289,7.8,1547,855,2543,10.67203922,15.7,8.5,3107,611,9.1,9.5,21037,39.8,82,2772,53,9327,4921,2216,2673,231.8,419,10339,10.5,2670,8544,10.5,1387,11.31759828
951,1784,72.9,0.209487642,1146,2723,3706,3.790728766,230.9,48170,26.4,43624,286,6,847,7,12.88049732,202,1.967188718,58.0,-106,77.3,8658,1115,103,210,39078,3.8,1097,6949,7.6,883,393,1003,5.853683263,16.0,11.4,1276,263,8.3,13.7,8915,41.4,20,954,37,3908,2418,1050,983,214.6,330,91,11.2,1227,4028,9.1,789,3.940362796
2383,5948,71.9,0.357886682,2563,6545,10765,8.418975662,228.7,46997,35.9,43439,276,13,4057,0,31.56313713,442,8.211648205,45.3,628,79.1,25143,3176,298,164,39881,3.9,2539,21654,6.1,3504,1576,2183,11.88430601,14.7,10.4,3724,851,7.0,11.0,25964,29.6,173,2355,120,11207,8800,2675,2325,202.9,283,217,13.5,5059,9806,7.5,2251,12.28662001
750,3959,96.0,0.330719088,1830,3733,8442,9.129930091,302.7,63295,27.6,59787,49,6,1480,6,24.43415118,345,4.718606197,43.2,-55,104.9,13937,1248,219,342,56279,3.3,1114,11227,6.6,1205,949,1865,7.499771438,11.1,7.9,2078,368,7.4,6.7,14612,35.8,131,1495,226,8787,4088,1541,1620,265.0,52,93,11.8,2029,4851,13.4,892,8.372140686
950,2567,66.5,0.233603798,1665,3004,4786,4.293307277,224.8,49124,22.4,44735,260,9,1437,39,15.14092073,207,2.609841284,53.4,73,72.9,10884,1560,299,647,40346,3.9,1914,9971,5.4,1040,624,1505,4.421945697,15.6,9.7,1629,386,6.2,9.5,12820,37.6,360,1666,217,4993,2900,1486,1662,199.9,175,1051,10.7,1543,5328,11.4,971,4.850740431
10215,35152,87.2,3.081906793,31427,26307,101016,99.77467232,284.4,55453,16.8,53251,341,210,53851,84,352.4251062,4653,41.07011619,36.5,-121,99.6,151084,14748,6135,16398,51049,2.5,5927,170549,5.8,10757,6847,22315,81.7941359,8.6,5.4,20904,4186,7.0,6.0,209983,27.9,23314,50502,763,105669,35016,20759,26162,240.5,338,28477,6.6,20310,62310,11.0,9177,159.0560559
3186,15239,87.1,0.413860995,4533,9557,20506,17.52049972,279.6,67802,35.2,62984,150,115,6474,6,67.75215747,845,9.126845395,39.5,-40,96.2,41594,4613,1770,493,58166,3.7,3332,37881,6.2,5830,2601,3978,17.76950801,12.2,8.6,6856,1399,7.2,8.4,45602,26.6,791,4146,884,21351,15872,4494,4534,243.8,145,448,11.8,8630,14980,8.4,3253,25.78042738
267,914,80.5,0.197936806,602,796,2243,2.547546372,227.6,72132,23.7,67220,395,0,552,16,5.429734107,48,1.184772824,47.8,-114,88.0,3953,403,58,119,62308,3.4,481,3085,6.3,302,270,581,2.33821752,13.1,8.6,527,105,6.8,8.7,4146,38.7,39,502,51,2291,1016,463,406,206.5,387,45,7.6,493,1473,12.8,266,1.715926986
762,1553,79.0,0.150726391,924,2405,3479,3.380224639,273.1,45419,29.7,41381,255,3,744,25,13.42329704,97,0.821582378,50.0,-32,86.6,7213,910,200,133,37343,4.0,755,6011,6.3,757,461,789,4.221574412,15.1,11.1,1084,242,7.0,12.7,7569,36.2,39,707,74,3576,2250,857,782,236.3,148,40,14.4,1208,3003,9.9,665,4.708346527
2385,5477,81.7,0.265322796,2483,6086,7980,10.30613236,263.2,38426,25.3,34796,217,10,2041,47,32.47993228,342,5.809463722,51.2,-254,90.3,22275,2843,236,1460,31166,4.0,4370,19129,6.3,2302,1085,2320,12.37620292,14.9,10.8,3291,767,7.3,12.5,23541,36.4,60,2687,93,8322,6175,3059,2861,231.8,122,867,13.7,3453,9798,8.7,2066,11.74053372
1104,2663,75.8,0.524182732,1433,3927,5122,5.945161114,260.3,66631,19.8,60296,127,6,2439,4,24.85886843,212,2.54460858,49.9,83,84.1,8355,1877,143,5321,53961,3.3,1981,12960,7.8,1064,482,1329,7.84283531,14.5,8.1,2451,434,9.1,8.5,15460,38.2,41,1520,27,5334,3049,2769,2680,231.8,113,6888,7.9,1732,6470,7.1,1050,8.317253858
475,2136,88.9,0.107648865,673,1486,2448,3.293571453,285.7,42451,39.5,38242,194,19,1106,0,8.816321088,171,2.717831456,41.8,244,95.4,6129,777,226,165,34033,4.2,442,5767,7.1,967,494,562,3.501611956,13.5,9.7,992,244,7.8,8.2,6889,27.0,66,539,358,2619,2568,649,612,262.5,197,91,14.3,1401,2411,6.8,558,3.027473135
4466,10527,88.2,0.945241687,7331,20209,27605,34.21869906,320.5,55142,27.1,50978,315,12,7715,2,127.1421318,1259,26.92751318,45.9,-155,100.8,59002,5907,757,666,46814,3.4,4794,47471,7.2,5837,3206,7270,33.26395746,12.4,8.8,8985,1613,8.7,9.4,60833,36.4,382,6615,177,28864,16679,6694,6373,273.3,7,503,11.9,8522,21796,11.0,4192,49.28556655
105,427,88.9,0.029314744,237,460,1145,0.896899412,285.7,60400,17.9,54504,104,1,253,33,2.400844587,21,0.740114939,36.4,16,95.4,1789,140,28,43,48608,3.3,125,1399,7.1,138,105,286,0.953552624,10.0,7.6,260,46,7.8,7.5,1876,25.8,17,170,24,1166,380,181,224,262.5,181,17,9.6,275,509,12.3,107,0.824436
43276,120459,80.1,5.497813194,62528,122411,223077,209.7783099,265.2,55902,28.7,53788,242,562,86702,56,737.3403566,8906,154.3694737,48.9,14609,86.8,474500,54844,12514,5812,51674,3.5,40540,429979,6.0,57166,30657,58151,313.1473321,12.8,9.4,73819,15181,6.9,10.1,539630,32.5,14583,56540,2578,231983,142985,68361,62930,240.7,247,34893,11.8,69478,210442,9.7,40301,293.7656405
945,2196,71.9,0.154173569,1577,3112,4864,3.626800292,228.7,43002,20.6,38775,96,20,749,9,13.59704548,193,3.537485949,50.0,-51,79.1,8987,1264,190,324,34548,3.8,1372,8335,6.1,775,383,1516,5.119625742,15.2,9.3,1319,320,7.0,11.3,11185,36.9,75,1423,46,5057,2329,1490,1338,202.9,204,1867,10.3,1364,4169,13.4,779,5.292938098
876,846,89.4,0.216981425,691,2757,3369,4.808463357,263.4,44166,32.4,40415,259,4,755,0,10.86069524,132,2.588278422,60.1,27,100.1,6723,1025,90,117,36664,4.2,957,5711,9.2,821,533,702,3.649937536,18.0,13.4,1030,240,10.5,15.3,6997,40.2,13,676,21,3501,2313,715,658,231.6,207,146,11.5,1171,3430,9.7,764,3.781676258
694,2895,77.9,0.432871113,1534,2976,6519,7.927410813,218.2,65175,28.7,58862,214,9,1719,7,14.9927478,132,3.129144574,43.8,1,84.8,11199,1034,123,213,52549,3.4,665,8975,6.5,1028,882,1318,7.050663388,11.5,8.5,1755,302,6.9,7.7,11578,33.5,62,1117,55,6651,3381,1239,1119,193.1,131,130,11.4,1586,3927,9.5,765,4.688214261
306,1397,96.0,0.128399219,714,1542,3171,3.544627252,302.7,55704,31.0,51305,288,3,741,0,9.486376927,98,1.831963657,46.1,-9,104.9,5552,510,55,135,46906,3.5,350,4345,6.6,520,523,715,2.911730316,11.7,8.7,726,152,7.4,7.0,5673,33.4,27,492,23,3269,1776,596,597,265.0,7,13,12.0,790,2005,12.2,380,3.250421168
1763,4136,78.1,0.234740485,2601,4678,9777,8.4338903,255.0,49219,28.5,44693,175,10,4213,1,31.39444404,367,8.890795888,44.8,186,86.2,20888,2217,307,1147,40167,3.5,2229,17870,6.2,2132,1098,2047,9.886347054,12.4,9.2,2971,622,7.1,9.9,21763,32.2,109,2645,115,10144,6084,2609,2381,223.5,147,334,10.9,3279,8011,8.5,1651,10.59476031
33114,104807,87.6,5.86163928,52497,88970,172887,245.171204,287.0,50357,22.7,48370,347,107,58329,1,826.4504326,8894,153.9901486,47.6,-781,97.8,306705,39651,11093,5860,46383,3.5,26624,315342,6.7,30710,17502,48796,179.9197612,12.6,8.5,56900,11059,7.9,10.5,406892,35.8,4281,52669,2300,181781,93094,49698,46464,249.7,302,82406,11.2,51656,150226,11.4,26844,301.8337171
260,923,88.9,0.056019913,432,714,2188,1.713957564,285.7,42357,32.9,38294,180,0,577,0,4.587967934,41,1.414345445,42.4,22,95.4,3364,335,98,82,34231,4.1,398,2783,7.1,354,296,434,1.822220767,12.0,9.8,458,114,7.8,9.4,3585,27.7,14,374,70,2229,1178,341,376,262.5,177,39,13.4,520,1180,10.9,273,1.575481375
779,1933,87.6,0.119856962,908,2714,2982,5.013183886,287.0,47972,27.7,43435,340,0,905,6,16.89899924,194,3.148742261,50.7,-118,97.8,6080,946,375,1010,38898,3.7,697,6863,6.7,804,416,733,3.678942848,13.8,10.1,1205,257,7.9,11.4,8320,36.6,21,1006,1183,3176,2373,1004,980,249.7,19,661,13.5,1264,3476,7.5,697,6.171801181
6912,32044,91.7,1.565232508,15106,22739,57152,75.14817378,278.8,74464,26.2,70955,9,475,22685,24,189.1379325,3126,32.46156114,37.2,2180,100.6,115717,10667,4056,1625,67446,3.2,8930,100229,6.1,11847,5983,15564,51.66968616,10.6,7.5,16112,3208,6.9,6.9,128206,28.8,3086,15481,3473,60278,31915,14343,15842,246.3,273,1399,9.9,17928,37268,11.8,7480,63.7662113
353,1132,88.0,0.227520345,445,1154,1595,2.384900758,247.1,46861,36.8,43458,185,0,549,8,4.680418524,123,1.588579551,44.4,71,91.5,4062,513,118,22,40055,4.2,343,3535,9.4,563,253,401,2.047683104,14.5,10.8,652,148,9.8,10.0,4316,32.4,29,328,85,1718,1542,407,410,236.2,287,22,9.6,857,1571,9.1,383,1.397624976
5936,10870,77.8,1.096813003,8354,17576,26371,23.71023588,253.1,47865,23.5,44040,115,177,7024,13,96.35740671,1050,11.36870522,53.6,458,85.1,59000,7211,1295,919,40215,3.6,8179,49668,7.4,5574,2797,7935,54.82157515,14.5,9.8,8818,1806,8.1,12.0,64569,36.5,689,7820,564,27421,14917,8373,7465,225.8,174,2844,11.6,7433,26600,11.6,4888,34.2110282
582,1320,79.0,0.13624917,851,2101,3064,3.055555157,273.1,51079,28.1,46832,442,1,644,14,12.1339937,123,0.742669656,48.9,115,86.6,6672,687,93,90,42585,3.5,714,5277,6.3,584,394,846,3.816093556,13.0,9.6,1038,184,7.0,11.0,6842,35.3,31,705,17,3187,1916,762,713,236.3,375,28,9.4,949,2580,10.5,504,4.256111368
77,253,84.8,0.088966092,124,399,761,0.844397468,240.4,50766,33.7,45737,26,0,311,24,1.495254666,31,0.630566686,41.2,3,92.8,1341,132,12,0,40708,3.5,117,1158,8.6,158,145,122,0.738262481,11.4,9.3,258,41,9.2,6.7,1377,30.4,6,109,14,792,487,109,122,219.1,150,4,5.8,230,477,7.3,108,0.529114125
2361,6541,66.5,0.639731836,4921,7554,14419,11.75736598,224.8,59784,26.8,54332,82,19,5790,6,41.46391927,547,7.147137893,50.3,211,72.9,27666,3838,479,2082,48880,3.6,3302,27488,5.4,3236,2179,4221,12.10964661,14.0,9.1,4458,1003,6.2,8.6,35108,37.6,659,3893,195,14966,9303,3725,3758,199.9,120,6090,10.7,4717,13829,11.5,2512,13.28391537
858,2891,77.9,0.483418854,1671,3568,6908,8.853119866,218.2,55404,29.2,50356,374,60,1849,0,16.74349879,190,3.494544769,45.7,-196,84.8,12571,1233,128,299,45308,3.5,1109,10043,6.5,1255,900,1480,7.873991848,12.3,9.0,1783,353,6.9,8.5,12930,35.2,50,1320,58,7098,3898,1369,1328,193.1,47,63,13.9,1824,4586,10.8,907,5.235671999
2010,4047,71.9,0.317348062,2971,6169,9610,7.465339573,228.7,46587,25.5,42904,88,17,2077,14,27.98791042,383,7.281496558,47.6,208,79.1,19979,2637,408,818,39221,3.8,3072,18017,6.1,2009,1008,2740,10.53814425,14.6,9.5,3123,678,7.0,11.2,23023,31.6,282,3035,96,9993,5691,2657,2559,202.9,177,2241,12.1,2921,8585,12.5,1709,10.89488724
3907,11220,99.6,1.006895901,4589,11072,23009,20.89308994,315.1,64325,34.3,59413,472,20,12435,3,80.47975094,598,18.73545587,42.8,670,105.9,47332,5233,605,440,54501,3.5,2286,41120,8.6,6076,2936,3892,36.46401584,12.7,8.8,7855,1421,9.7,9.5,48779,29.1,361,4388,172,23607,16281,5072,4511,287.6,161,289,11.4,9460,17594,6.6,3636,31.2497335
1185,4718,68.9,0.612173699,4258,4164,11488,12.5427589,192.6,54577,18.4,51804,315,95,2583,6,18.97738467,262,8.407185465,41.9,167,73.9,22558,1910,416,286,49031,3.2,2440,16292,5.5,1495,855,3976,9.359455663,11.7,7.3,2484,518,5.8,7.3,23864,32.7,191,3039,376,11750,4324,2523,2901,181.6,312,228,7.8,2333,6820,16.3,1184,5.29190153
1130,4769,86.4,0.466312426,2567,5886,11043,11.48601134,264.9,67575,25.8,63612,288,11,2765,14,32.24567959,327,6.451239583,44.0,-14,94.6,19798,1612,246,158,59649,3.1,1021,15998,7.1,1697,1104,2263,10.66207585,10.1,7.5,3107,490,7.9,7.1,20383,35.8,85,2025,112,11370,5256,2412,2322,238.3,216,131,9.5,2886,7033,9.8,1197,10.70064305
152,563,101.0,0.027569056,196,452,811,0.893960527,303.4,60215,35.3,54325,503,10,293,1,2.784926575,33,0.523360106,45.4,29,109.4,1781,209,47,28,48435,3.9,140,1526,8.3,218,154,207,0.94955059,13.7,10.2,251,60,9.2,9.9,1894,32.1,16,147,33,844,674,173,202,271.5,500,7,11.7,346,692,8.0,156,1.161064
3062,7551,78.1,0.402897641,4397,10321,17453,14.47553666,255.0,54109,24.7,49138,86,18,3930,12,53.88396214,570,15.25974814,46.5,207,86.2,33906,3948,625,1508,44167,3.5,4924,29824,6.2,3510,1645,3822,16.96846581,13.2,9.4,5482,1047,7.1,10.3,37353,33.8,386,4479,199,18023,9162,4911,4192,223.5,210,2219,10.5,4915,13870,9.6,2801,18.18435334
3667,12482,66.5,0.992178377,6907,11522,21383,18.23483473,224.8,54342,21.6,49788,104,47,5310,1,64.30757674,913,11.0847003,50.4,130,72.9,42891,5846,982,6206,45234,3.4,7260,42339,5.4,3980,2111,6497,18.78119682,13.8,8.5,6959,1456,6.2,8.7,54450,38.4,399,7320,561,22296,11467,7168,7177,199.9,131,9570,10.5,6331,21319,10.8,3581,20.60240378
2695,7007,81.7,0.343439796,3527,8583,13169,13.34048958,263.2,44841,28.1,40972,7,8,3248,25,42.04275504,545,7.519900536,48.6,-250,90.3,29184,3379,337,769,37103,3.7,3831,24615,6.3,2963,1751,2940,16.02003549,13.7,9.8,4391,918,7.3,10.9,30472,32.5,143,3469,50,13714,8800,3948,3246,231.8,312,750,15.5,4237,11971,8.9,2421,15.19721098
5197,22180,77.9,3.496954037,12461,20861,46733,64.04167521,218.2,60301,22.8,56337,365,96,13396,9,121.1190775,1115,25.27882876,48.4,23,84.8,88411,7503,1786,2116,52373,3.0,6653,71503,6.5,6773,4116,12061,56.95886152,10.5,7.3,12675,2111,6.9,7.3,93533,38.6,875,11157,709,47848,21265,10926,11442,193.1,31,1656,10.1,11922,34617,12.4,5185,37.87379034
1230,2858,75.0,0.500437816,2599,3859,5290,9.582246813,207.6,46824,19.0,44100,22,188,1232,48,20.68286745,259,1.188539812,44.7,-7,79.9,15104,1756,456,173,41376,3.6,2752,12265,6.5,1086,613,2726,7.421265336,14.3,9.3,2029,436,7.0,10.0,17139,35.0,110,2266,570,5549,3266,2097,1990,188.2,19,711,8.6,1733,5481,16.3,1147,5.112427231
1206,4335,68.9,0.579774462,3089,3399,12032,11.87893454,192.6,84228,23.5,76113,52,40,5892,27,17.97300833,291,7.962235949,35.1,324,73.9,21388,1996,364,258,67998,3.2,1788,17611,5.5,2081,744,2389,8.864107335,11.3,7.4,3317,564,5.8,6.8,22601,26.8,270,2185,394,12323,5080,2907,2608,181.6,38,145,4.8,3281,6173,8.6,1302,5.01182813
152,699,79.6,0.128994826,310,668,1367,1.941537502,237.6,56702,33.6,51455,133,8,272,25,2.986726345,28,0.750816036,45.2,29,87.0,2332,230,52,163,46208,3.4,253,1904,9.7,214,205,350,1.51155475,12.1,9.4,321,66,10.5,8.0,2514,34.0,12,268,91,1395,875,247,273,217.1,284,19,6.0,326,860,14.0,178,1.16095343
